Customer ID,TotalOrders,TotalItemsPurchased,TotalRevenue,AverageBasketSize,PurchaseFrequency,LastPurchaseGap,CustomerActivityStatus
17241.0,12,859,2736.64,71.58333333333333,1.3043478260869565,384,Churned
17242.0,5,1459,2889.2799999999997,291.8,0.2604166666666667,107,Churned
17243.0,69,7932,20203.58,114.95652173913044,2.8125,0,Active
17244.0,5,1419,1826.04,283.8,0.22058823529411764,52,Active
17245.0,2,307,371.63,153.5,0.12396694214876033,204,Churned
17246.0,2,36,38.92,18.0,0.31413612565445026,546,Churned
17247.0,1,105,280.09000000000003,105.0,1.0,14,Active
17248.0,2,276,500.54,138.0,0.16620498614958448,119,Churned
17249.0,1,79,68.03,79.0,1.0,428,Churned
17250.0,2,167,381.97,83.5,0.23346303501945526,3,Active
17251.0,3,377,798.98,125.66666666666667,0.24861878453038674,362,Churned
17252.0,2,192,348.90999999999997,96.0,0.8695652173913044,116,Churned
17253.0,1,43,178.26,43.0,1.0,17,Active
17254.0,3,397,469.48,132.33333333333334,0.2272727272727273,4,Active
17255.0,4,583,781.7,145.75,0.2962962962962963,40,Active
17256.0,5,299,498.93,59.8,0.30487804878048785,106,Churned
17257.0,2,187,189.78,93.5,2.0,435,Churned
17258.0,2,188,417.3,94.0,0.22388059701492538,396,Churned
17259.0,6,844,1452.39,140.66666666666666,0.3550295857988166,147,Churned
17260.0,1,23,120.95,23.0,1.0,410,Churned
17261.0,1,95,221.59,95.0,1.0,509,Churned
17262.0,11,635,2488.76,57.72727272727273,0.4910714285714286,51,Active
17263.0,1,36,63.440000000000005,36.0,1.0,207,Churned
17264.0,1,217,268.28,217.0,1.0,423,Churned
17265.0,2,389,550.01,194.5,1.4634146341463414,138,Churned
17266.0,5,243,501.72,48.6,0.23510971786833856,1,Active
17267.0,2,158,317.2,79.0,2.0,126,Churned
17268.0,11,1395,1733.8899999999999,126.81818181818181,0.5296950240770466,107,Churned
17269.0,1,314,491.81,314.0,1.0,385,Churned
17270.0,2,420,601.45,210.0,0.22900763358778628,468,Churned
17271.0,1,113,204.3,113.0,1.0,735,Churned
17272.0,4,1778,2148.63,444.5,0.5454545454545455,41,Active
17273.0,1,133,141.12,133.0,1.0,423,Churned
17274.0,2,271,573.22,135.5,0.16666666666666666,34,Active
17275.0,1,71,114.1,71.0,1.0,382,Churned
17276.0,1,187,502.49,187.0,1.0,401,Churned
17277.0,2,430,1065.3500000000001,215.0,0.6315789473684211,227,Churned
17278.0,2,195,271.24,97.5,0.18575851393188852,240,Churned
17279.0,1,48,187.82999999999998,48.0,1.0,57,Active
17280.0,1,74,118.86,74.0,1.0,437,Churned
17281.0,6,295,797.8499999999999,49.166666666666664,0.6020066889632107,373,Churned
17282.0,5,2332,2308.54,466.4,0.3588516746411483,129,Churned
17283.0,1,179,188.46,179.0,1.0,378,Churned
17284.0,8,2069,2788.06,258.625,0.625,59,Active
17285.0,2,134,407.94,67.0,1.7647058823529411,627,Churned
17286.0,3,368,389.18,122.66666666666667,0.2380952380952381,21,Active
17287.0,21,1955,3826.86,93.0952380952381,0.8873239436619718,25,Active
17288.0,11,1699,2468.43,154.45454545454547,0.8571428571428571,8,Active
17289.0,9,1237,2041.8,137.44444444444446,0.44334975369458124,31,Active
17290.0,8,1139,1487.96,142.375,0.33240997229916897,3,Active
17291.0,1,72,550.8000000000001,72.0,1.0,307,Churned
17292.0,2,131,271.75,65.5,0.5607476635514018,471,Churned
17293.0,17,2228,3750.63,131.05882352941177,0.7015130674002751,7,Active
17294.0,2,297,467.79,148.5,2.0,668,Churned
17295.0,3,293,547.0,97.66666666666667,2.571428571428571,28,Active
17296.0,1,216,338.13,216.0,1.0,729,Churned
17297.0,1,65,128.18,65.0,1.0,16,Active
17298.0,5,852,954.26,170.4,0.2777777777777778,100,Churned
17299.0,6,919,993.23,153.16666666666666,0.3837953091684435,11,Active
17300.0,2,467,393.64,233.5,0.6666666666666666,390,Churned
17301.0,2,216,294.39,108.0,0.09950248756218905,20,Active
17302.0,5,575,1135.63,115.0,0.5172413793103449,14,Active
17303.0,1,144,250.04,144.0,1.0,360,Churned
17304.0,1,73,111.5,73.0,1.0,533,Churned
17305.0,1,1006,2135.46,1006.0,1.0,648,Churned
17306.0,21,13747,9782.35,654.6190476190476,1.6030534351145038,10,Active
17307.0,11,3667,3999.8900000000003,333.3636363636364,1.1262798634812285,394,Churned
17308.0,2,5148,4511.76,2574.0,1.0169491525423728,392,Churned
17309.0,3,181,320.39,60.333333333333336,0.1559792027729636,94,Churned
17310.0,2,402,1025.1,201.0,0.4081632653061224,386,Churned
17311.0,6,2755,3566.56,459.1666666666667,0.30201342281879195,77,Active
17312.0,3,372,644.3,124.0,3.0,138,Churned
17313.0,1,1402,2328.84,1402.0,1.0,30,Active
17314.0,17,3663,4904.43,215.47058823529412,0.7172995780590717,24,Active
17315.0,43,5088,9599.58,118.32558139534883,2.958715596330275,1,Active
17316.0,1,44,124.45,44.0,1.0,419,Churned
17317.0,3,1146,2600.34,382.0,2.0930232558139537,45,Active
17318.0,1,59,157.32999999999998,59.0,1.0,724,Churned
17319.0,1,14,29.099999999999998,14.0,1.0,668,Churned
17320.0,6,1182,2444.85,197.0,0.3071672354948805,99,Churned
17321.0,6,790,1665.21,131.66666666666666,0.31634446397188054,7,Active
17322.0,5,631,922.59,126.2,0.4166666666666667,375,Churned
17323.0,12,1426,1551.04,118.83333333333333,0.527086383601757,14,Active
17324.0,12,1485,2171.07,123.75,0.5120910384068279,17,Active
17325.0,3,465,609.5699999999999,155.0,0.24930747922437674,279,Churned
17326.0,2,136,312.35,68.0,0.49586776859504134,407,Churned
17327.0,2,59,152.35,29.5,0.39473684210526316,409,Churned
17328.0,1,86,104.7,86.0,1.0,672,Churned
17329.0,5,430,998.53,86.0,0.20804438280166435,13,Active
17330.0,4,122,423.8,30.5,0.1923076923076923,22,Active
17331.0,1,16,175.2,16.0,1.0,123,Churned
17332.0,5,794,838.27,158.8,1.171875,527,Churned
17333.0,1,375,494.25,375.0,1.0,85,Active
17334.0,3,566,635.15,188.66666666666666,0.8653846153846153,301,Churned
17335.0,2,210,497.04,105.0,0.2,383,Churned
17336.0,1,48,81.12,48.0,1.0,471,Churned
17337.0,4,1247,1981.06,311.75,0.759493670886076,150,Churned
17338.0,17,5780,11889.33,340.0,0.821256038647343,16,Active
17339.0,3,172,302.36,57.333333333333336,0.21686746987951808,93,Churned
17340.0,18,9497,19617.95,527.6111111111111,0.8530805687203791,29,Active
17341.0,5,831,1272.21,166.2,0.39164490861618795,156,Churned
17342.0,4,521,1227.54,130.25,0.4137931034482759,379,Churned
17343.0,6,454,1259.94,75.66666666666667,0.4736842105263158,354,Churned
17344.0,2,200,457.36,100.0,0.0879765395894428,45,Active
17345.0,10,2008,1586.63,200.8,0.41551246537396125,14,Active
17346.0,26,3439,4998.61,132.26923076923077,1.306532663316583,3,Active
17347.0,1,216,228.96,216.0,1.0,85,Active
17348.0,9,2766,2442.29,307.3333333333333,0.43269230769230765,14,Active
17349.0,5,772,772.41,154.4,0.33185840707964603,178,Churned
17350.0,7,1178,1893.701,168.28571428571428,0.31437125748503,7,Active
17351.0,12,383,1988.23,31.916666666666668,0.5194805194805194,35,Active
17352.0,1,15,36.25,15.0,1.0,695,Churned
17353.0,4,2168,3242.0,542.0,0.24242424242424243,128,Churned
17354.0,4,2531,3133.96,632.75,0.3183023872679045,50,Active
17355.0,1,249,273.31,249.0,1.0,385,Churned
17356.0,5,925,946.47,185.0,0.39893617021276595,311,Churned
17357.0,2,152,384.39,76.0,2.0,23,Active
17358.0,5,430,861.01,86.0,0.4285714285714286,302,Churned
17359.0,2,237,284.46,118.5,0.09433962264150944,10,Active
17360.0,6,624,1200.51,104.0,0.4316546762589928,16,Active
17361.0,5,380,871.7900000000001,76.0,0.23923444976076558,48,Active
17362.0,7,549,1024.04,78.42857142857143,0.4535637149028078,238,Churned
17363.0,3,499,920.46,166.33333333333334,3.0,394,Churned
17364.0,28,7464,11972.92,266.57142857142856,1.149110807113543,0,Active
17365.0,15,8015,8184.49,534.3333333333334,0.677710843373494,12,Active
17366.0,2,504,1077.24,252.0,2.0,431,Churned
17367.0,1,149,167.55,149.0,1.0,237,Churned
17368.0,14,2319,2758.29,165.64285714285714,0.6,22,Active
17369.0,1,1152,979.2,1152.0,1.0,455,Churned
17370.0,4,540,446.18,135.0,1.25,72,Active
17371.0,6,281,655.37,46.833333333333336,0.25210084033613445,16,Active
17372.0,28,1863,4347.31,66.53571428571429,1.20863309352518,40,Active
17373.0,7,738,1167.5,105.42857142857143,0.3448275862068965,39,Active
17374.0,3,155,727.11,51.666666666666664,0.5113636363636364,218,Churned
17375.0,4,480,660.55,120.0,0.5172413793103449,198,Churned
17376.0,4,244,453.64,61.0,0.26548672566371684,70,Active
17377.0,78,7335,17644.27,94.03846153846153,3.281907433380084,23,Active
17378.0,1,1,10.95,1.0,1.0,373,Churned
17379.0,1,623,389.71999999999997,623.0,1.0,10,Active
17380.0,3,252,645.0,84.0,0.8999999999999999,433,Churned
17381.0,38,42879,36398.65,1128.3947368421052,2.1150278293135436,8,Active
17382.0,8,457,902.28,57.125,0.47619047619047616,64,Active
17383.0,2,160,304.09000000000003,80.0,0.13363028953229397,3,Active
17384.0,3,121,507.55,40.333333333333336,0.20134228187919462,18,Active
17385.0,1,197,256.11,197.0,1.0,14,Active
17386.0,7,1955,2812.77,279.2857142857143,0.5570291777188329,7,Active
17387.0,2,522,746.81,261.0,2.0,19,Active
17388.0,11,2555,2675.37,232.27272727272728,0.5069124423963134,77,Active
17389.0,61,17880,57215.33,293.11475409836066,2.493188010899183,0,Active
17390.0,1,49,149.3,49.0,1.0,420,Churned
17391.0,2,480,508.8,240.0,2.0,163,Churned
17392.0,3,450,585.92,150.0,0.6293706293706294,306,Churned
17393.0,2,238,381.15000000000003,119.0,0.7792207792207791,410,Churned
17394.0,1,241,203.86999999999998,241.0,1.0,218,Churned
17395.0,1,66,97.5,66.0,1.0,507,Churned
17396.0,14,2313,8409.6,165.21428571428572,1.044776119402985,38,Active
17397.0,3,691,1198.28,230.33333333333334,0.2284263959390863,21,Active
17398.0,3,310,653.38,103.33333333333333,0.6428571428571428,114,Churned
17400.0,8,2185,4623.28,273.125,0.40336134453781514,125,Churned
17401.0,1,34,114.85,34.0,1.0,540,Churned
17402.0,23,1450,4635.5599999999995,63.04347826086956,0.9610027855153204,4,Active
17403.0,2,188,382.87,94.0,0.14492753623188406,35,Active
17404.0,23,50679,47781.12,2203.4347826086955,0.9899569583931133,3,Active
17405.0,3,726,1031.41,242.0,0.6040268456375839,0,Active
17406.0,13,1847,4186.95,142.07692307692307,0.975,332,Churned
17407.0,1,426,552.9,426.0,1.0,411,Churned
17408.0,3,163,316.09000000000003,54.333333333333336,0.2571428571428572,162,Churned
17409.0,10,4089,7793.51,408.9,0.5524861878453038,184,Churned
17410.0,5,616,1214.72,123.2,0.7537688442211055,15,Active
17411.0,5,608,1425.38,121.6,0.20718232044198895,11,Active
17412.0,16,2554,4220.22,159.625,0.6539509536784741,2,Active
17413.0,2,302,560.14,151.0,0.36363636363636365,404,Churned
17414.0,6,6256,2249.52,1042.6666666666667,0.26011560693641617,43,Active
17415.0,1,114,507.84,114.0,1.0,79,Active
17416.0,22,8769,17298.45,398.59090909090907,0.9496402877697842,29,Active
17417.0,1,76,164.18,76.0,1.0,548,Churned
17418.0,3,521,670.0600000000001,173.66666666666666,0.2616279069767442,41,Active
17419.0,18,2884,6126.25,160.22222222222223,0.8035714285714286,10,Active
17420.0,6,446,953.58,74.33333333333333,0.5128205128205129,49,Active
17421.0,3,807,1059.41,269.0,0.25787965616045844,385,Churned
17422.0,11,3538,3594.76,321.6363636363636,0.6370656370656371,15,Active
17423.0,3,790,1118.95,263.3333333333333,0.25936599423631124,45,Active
17425.0,2,407,759.17,203.5,1.4634146341463414,18,Active
17426.0,13,5187,8077.77,399.0,0.598159509202454,7,Active
17427.0,1,34,100.8,34.0,1.0,71,Active
17428.0,45,17356,31466.760000000002,385.68888888888887,1.8317503392130259,0,Active
17429.0,5,1286,1357.46,257.2,0.4983388704318937,127,Churned
17430.0,4,455,622.57,113.75,0.26905829596412556,32,Active
17431.0,1,292,403.3,292.0,1.0,312,Churned
17432.0,9,1008,1728.99,112.0,0.3765690376569038,17,Active
17433.0,2,305,569.96,152.5,0.20202020202020202,87,Active
17434.0,7,1693,2373.82,241.85714285714286,2.5609756097560976,1,Active
17435.0,1,195,331.35,195.0,1.0,410,Churned
17436.0,5,178,534.0600000000001,35.6,0.20547945205479454,1,Active
17437.0,1,283,369.68,283.0,1.0,529,Churned
17438.0,5,553,1422.77,110.6,0.38759689922480617,253,Churned
17439.0,1,370,325.74,370.0,1.0,655,Churned
17440.0,4,282,323.58,70.5,0.30612244897959184,156,Churned
17441.0,1,245,293.35,245.0,1.0,731,Churned
17442.0,15,3134,4620.3,208.93333333333334,0.7200000000000001,36,Active
17443.0,1,504,534.24,504.0,1.0,219,Churned
17444.0,3,2119,2940.04,706.3333333333334,3.0,147,Churned
17446.0,2,198,120.89999999999999,99.0,0.45112781954887216,176,Churned
17447.0,2,443,541.53,221.5,1.9354838709677418,39,Active
17448.0,46,11534,14523.67,250.7391304347826,9.387755102040815,496,Churned
17449.0,13,2483,4868.15,191.0,0.5357142857142857,1,Active
17450.0,51,83914,244784.25,1645.3725490196077,3.5664335664335662,7,Active
17451.0,7,1203,1721.4,171.85714285714286,2.019230769230769,0,Active
17453.0,2,219,486.71999999999997,109.5,1.3043478260869565,17,Active
17454.0,10,727,1547.94,72.7,0.6,191,Churned
17455.0,1,66,131.7,66.0,1.0,203,Churned
17456.0,2,508,975.5600000000001,254.0,0.6666666666666666,364,Churned
17457.0,14,2695,5984.81,192.5,0.6942148760330578,126,Churned
17458.0,2,282,529.58,141.0,0.1639344262295082,14,Active
17459.0,2,537,657.3,268.5,2.0,42,Active
17460.0,16,954,2157.9700000000003,59.625,0.8108108108108107,93,Churned
17461.0,3,770,735.82,256.6666666666667,3.0,22,Active
17462.0,2,227,675.69,113.5,0.26905829596412556,59,Active
17463.0,7,1480,2535.26,211.42857142857142,0.36713286713286714,15,Active
17464.0,3,608,907.1400000000001,202.66666666666666,0.19522776572668113,157,Churned
17465.0,7,1477,2542.79,211.0,0.6774193548387096,425,Churned
17466.0,2,306,763.28,153.0,0.8823529411764706,9,Active
17467.0,1,20,102.6,20.0,1.0,394,Churned
17468.0,3,184,194.8,61.333333333333336,0.24725274725274726,9,Active
17469.0,17,2304,5051.25,135.52941176470588,0.7223796033994334,15,Active
17470.0,11,2731,2626.47,248.27272727272728,0.712742980561555,44,Active
17471.0,1,153,321.65000000000003,153.0,1.0,474,Churned
17472.0,4,551,922.35,137.75,0.2745995423340961,190,Churned
17473.0,2,270,607.0,135.0,1.2765957446808511,408,Churned
17474.0,1,200,1047.0,200.0,1.0,599,Churned
17475.0,1,178,194.37,178.0,1.0,78,Active
17476.0,2,224,489.86,112.0,0.1759530791788856,395,Churned
17477.0,2,225,1144.3,112.5,1.7647058823529411,612,Churned
17478.0,2,516,1272.8000000000002,258.0,0.26666666666666666,407,Churned
17479.0,1,266,389.26,266.0,1.0,632,Churned
17480.0,2,581,882.23,290.5,0.1639344262295082,77,Active
17481.0,4,1061,1255.59,265.25,1.3333333333333333,3,Active
17482.0,2,240,775.64,120.0,0.6593406593406593,486,Churned
17483.0,4,265,591.73,66.25,0.34383954154727797,64,Active
17484.0,2,339,209.57,169.5,1.2765957446808511,575,Churned
17486.0,1,191,396.87,191.0,1.0,260,Churned
17487.0,1,37,160.55,37.0,1.0,727,Churned
17488.0,1,136,336.5,136.0,1.0,640,Churned
17489.0,2,428,376.64,214.0,0.3921568627450981,58,Active
17490.0,9,1531,2750.5,170.11111111111111,0.4753521126760563,0,Active
17491.0,17,3362,5653.67,197.76470588235293,0.8658743633276741,0,Active
17492.0,3,450,1122.42,150.0,0.3333333333333333,247,Churned
17493.0,1,62,100.91,62.0,1.0,384,Churned
17494.0,1,26,54.699999999999996,26.0,1.0,501,Churned
17495.0,3,367,806.72,122.33333333333333,0.23498694516971277,7,Active
17496.0,4,675,1412.89,168.75,0.35820895522388063,358,Churned
17497.0,2,59,287.25,29.5,0.27272727272727276,389,Churned
17498.0,1,394,272.21999999999997,394.0,1.0,75,Active
17499.0,2,1086,1341.3899999999999,543.0,0.22140221402214022,289,Churned
17500.0,3,17,1138.0,5.666666666666667,3.0,16,Active
17501.0,2,160,288.6,80.0,2.0,220,Churned
17502.0,4,376,689.1,94.0,4.0,8,Active
17503.0,2,486,558.96,243.0,1.7142857142857142,2,Active
17504.0,18,5420,9490.17,301.1111111111111,1.1663066954643628,205,Churned
17505.0,5,1242,2435.48,248.4,0.3386004514672686,161,Churned
17506.0,1,139,302.2,139.0,1.0,75,Active
17507.0,2,359,605.58,179.5,1.2765957446808511,261,Churned
17508.0,8,2891,4579.23,361.375,0.532150776053215,280,Churned
17509.0,8,3512,6083.64,439.0,8.0,57,Active
17510.0,2,422,514.56,211.0,0.1518987341772152,24,Active
17511.0,60,117174,172132.87,1952.9,2.452316076294278,2,Active
17512.0,18,5434,5467.820000000001,301.8888888888889,0.7714285714285715,28,Active
17513.0,3,440,1158.8,146.66666666666666,0.22113022113022113,71,Active
17514.0,2,284,522.0,142.0,0.11090573012939,127,Churned
17515.0,9,527,1602.51,58.55555555555556,0.5202312138728323,30,Active
17516.0,6,522,947.5,87.0,0.49586776859504134,14,Active
17517.0,1,102,153.94,102.0,1.0,308,Churned
17518.0,2,267,329.42,133.5,0.3076923076923077,425,Churned
17519.0,15,3230,4774.17,215.33333333333334,0.624133148404993,16,Active
17520.0,1,365,546.81,365.0,1.0,53,Active
17521.0,5,806,1278.06,161.2,0.3712871287128713,29,Active
17522.0,5,1034,1070.71,206.8,0.6944444444444444,1,Active
17523.0,4,872,652.74,218.0,4.0,10,Active
17524.0,3,362,539.14,120.66666666666667,1.1842105263157896,360,Churned
17525.0,3,338,1161.9,112.66666666666667,1.3043478260869565,359,Churned
17526.0,12,1442,3939.24,120.16666666666667,0.502092050209205,4,Active
17527.0,4,488,939.37,122.0,0.7317073170731707,53,Active
17528.0,8,2138,3628.5,267.25,3.4285714285714284,0,Active
17529.0,2,790,1240.25,395.0,0.6896551724137931,609,Churned
17530.0,12,1741,2791.69,145.08333333333334,0.49180327868852464,0,Active
17531.0,3,472,1266.82,157.33333333333334,0.2102803738317757,189,Churned
17532.0,1,30,65.34,30.0,1.0,385,Churned
17533.0,1,24,34.8,24.0,1.0,434,Churned
17534.0,5,860,1668.83,172.0,0.2508361204013378,53,Active
17535.0,1,136,164.4,136.0,1.0,279,Churned
17536.0,3,201,364.83,67.0,0.17821782178217824,176,Churned
17537.0,2,699,887.67,349.5,0.21978021978021978,29,Active
17538.0,1,134,98.42,134.0,1.0,25,Active
17539.0,4,708,1176.84,177.0,1.1111111111111112,617,Churned
17540.0,6,588,1590.6000000000001,98.0,0.31304347826086953,24,Active
17541.0,1,44,119.86,44.0,1.0,509,Churned
17542.0,3,323,340.85,107.66666666666667,0.2425876010781671,269,Churned
17543.0,1,62,120.05,62.0,1.0,549,Churned
17544.0,3,410,944.82,136.66666666666666,3.0,389,Churned
17545.0,6,682,1409.86,113.66666666666667,0.33707865168539325,42,Active
17547.0,2,223,727.85,111.5,0.20761245674740486,375,Churned
17548.0,4,494,731.26,123.5,0.7407407407407407,233,Churned
17549.0,2,210,148.86,105.0,2.0,23,Active
17550.0,9,968,2506.64,107.55555555555556,0.5720338983050848,196,Churned
17551.0,1,142,290.34,142.0,1.0,358,Churned
17552.0,12,1951,2786.77,162.58333333333334,0.634920634920635,59,Active
17553.0,4,2288,3757.6,572.0,0.24948024948024947,129,Churned
17554.0,5,1763,1952.45,352.6,1.0273972602739727,0,Active
17555.0,5,739,1045.74,147.8,0.26501766784452296,19,Active
17556.0,2,184,300.67,92.0,0.3468208092485549,205,Churned
17557.0,4,310,575.46,77.5,0.1671309192200557,13,Active
17558.0,1,54,259.17,54.0,1.0,392,Churned
17559.0,1,270,167.62,270.0,1.0,512,Churned
17560.0,8,1588,1895.8,198.5,0.42477876106194695,94,Churned
17561.0,4,381,703.02,95.25,0.16830294530154277,18,Active
17562.0,7,817,1122.38,116.71428571428571,1.3207547169811322,13,Active
17563.0,2,256,392.38,128.0,1.8181818181818181,577,Churned
17564.0,3,146,454.01,48.666666666666664,1.6363636363636365,23,Active
17565.0,1,67,131.83,67.0,1.0,586,Churned
17566.0,2,497,869.77,248.5,2.0,7,Active
17567.0,9,2908,4838.08,323.1111111111111,0.6221198156682027,6,Active
17568.0,1,275,374.45,275.0,1.0,632,Churned
17569.0,1,159,344.14,159.0,1.0,331,Churned
17570.0,1,1,100.0,1.0,1.0,381,Churned
17571.0,5,991,1630.91,198.2,0.30487804878048785,49,Active
17572.0,10,327,652.21,32.7,0.45941807044410415,70,Active
17573.0,3,308,380.6,102.66666666666667,1.40625,28,Active
17574.0,1,77,185.65,77.0,1.0,242,Churned
17575.0,1,72,171.7,72.0,1.0,666,Churned
17576.0,41,4583,8711.95,111.78048780487805,1.6895604395604396,7,Active
17577.0,2,179,348.75,89.5,2.0,644,Churned
17578.0,7,529,1047.33,75.57142857142857,0.67524115755627,217,Churned
17579.0,4,375,753.28,93.75,0.20942408376963348,4,Active
17580.0,5,223,541.02,44.6,0.8875739644970414,252,Churned
17581.0,43,9519,17951.17,221.37209302325581,1.7551020408163265,0,Active
17582.0,5,603,1446.95,120.6,0.38759689922480617,235,Churned
17583.0,1,55,135.95,55.0,1.0,559,Churned
17584.0,6,2464,5309.42,410.6666666666667,0.2662721893491124,6,Active
17585.0,7,2510,2064.71,358.57142857142856,0.5706521739130435,108,Churned
17586.0,1,68,167.4,68.0,1.0,618,Churned
17587.0,1,67,176.71,67.0,1.0,627,Churned
17588.0,7,1379,2939.55,197.0,0.3910614525139665,99,Churned
17589.0,18,8704,13837.94,483.55555555555554,0.9278350515463918,59,Active
17590.0,3,822,1468.02,274.0,2.4324324324324325,1,Active
17591.0,8,1028,2339.32,128.5,0.3889789303079417,72,Active
17592.0,1,38,148.3,38.0,1.0,738,Churned
17593.0,11,5595,8092.32,508.6363636363636,0.4514363885088919,3,Active
17594.0,4,1368,2497.88,342.0,0.23121387283236994,84,Active
17595.0,2,228,386.69,114.0,2.0,11,Active
17596.0,13,7010,4491.46,539.2307692307693,0.5563480741797432,22,Active
17597.0,5,2215,3484.09,443.0,0.4065040650406504,213,Churned
17598.0,1,126,409.98,126.0,1.0,380,Churned
17599.0,1,11,52.05,11.0,1.0,477,Churned
17600.0,1,144,161.67000000000002,144.0,1.0,17,Active
17601.0,2,295,413.08,147.5,0.425531914893617,238,Churned
17602.0,14,5880,7354.43,420.0,0.6818181818181818,1,Active
17603.0,4,638,1788.38,159.5,0.18433179723502305,77,Active
17604.0,6,614,942.38,102.33333333333333,0.3879310344827586,216,Churned
17605.0,1,71,160.75,71.0,1.0,589,Churned
17606.0,1,42,87.30000000000001,42.0,1.0,736,Churned
17607.0,1,269,333.81,269.0,1.0,375,Churned
17608.0,4,528,488.06,132.0,0.20942408376963348,32,Active
17609.0,11,1321,1887.8999999999999,120.0909090909091,0.5809859154929577,40,Active
17610.0,5,893,1511.94,178.6,0.7772020725388601,539,Churned
17611.0,28,5341,8337.53,190.75,1.149110807113543,6,Active
17612.0,18,3521,5394.86,195.61111111111111,0.8071748878923767,52,Active
17613.0,14,2490,4544.55,177.85714285714286,1.4893617021276595,22,Active
17614.0,1,235,386.32,235.0,1.0,56,Active
17615.0,6,378,721.8,63.0,0.5070422535211268,129,Churned
17616.0,4,288,734.4,72.0,0.43321299638989175,173,Churned
17617.0,1,249,385.19,249.0,1.0,558,Churned
17618.0,11,1798,4001.64,163.45454545454547,0.48600883652430044,5,Active
17619.0,1,124,214.37,124.0,1.0,311,Churned
17620.0,1,60,81.44,60.0,1.0,59,Active
17621.0,6,1110,3175.12,185.0,0.43902439024390244,20,Active
17622.0,2,379,1130.21,189.5,2.0,597,Churned
17623.0,7,799,2365.77,114.14285714285714,0.30346820809248554,32,Active
17624.0,4,958,1568.63,239.5,0.17045454545454547,14,Active
17625.0,8,3505,5978.9,438.125,0.3399433427762039,17,Active
17626.0,1,202,254.0,202.0,1.0,602,Churned
17627.0,1,676,296.36,676.0,1.0,478,Churned
17628.0,1,79,75.75,79.0,1.0,80,Active
17629.0,10,1903,2455.52,190.3,0.7228915662650602,5,Active
17630.0,2,158,503.59999999999997,79.0,0.9677419354838709,169,Churned
17631.0,7,591,998.49,84.42857142857143,0.2884615384615385,1,Active
17633.0,7,899,2057.39,128.42857142857142,0.5882352941176471,30,Active
17634.0,9,838,2358.59,93.11111111111111,0.8970099667774086,35,Active
17635.0,3,770,1265.58,256.6666666666667,0.5421686746987951,423,Churned
17636.0,1,182,285.56,182.0,1.0,18,Active
17637.0,2,280,547.0600000000001,140.0,0.7228915662650602,30,Active
17638.0,2,432,842.4,216.0,0.8108108108108107,646,Churned
17639.0,6,576,615.17,96.0,0.8695652173913043,275,Churned
17640.0,6,1692,3168.94,282.0,0.33395176252319114,86,Active
17642.0,5,1475,1824.49,295.0,0.244299674267101,119,Churned
17643.0,2,226,439.7,113.0,0.45454545454545453,372,Churned
17644.0,20,3469,6028.6,173.45,0.9090909090909091,0,Active
17646.0,12,1308,3898.79,109.0,0.7142857142857143,218,Churned
17647.0,3,82,331.65999999999997,27.333333333333332,0.1490066225165563,64,Active
17648.0,5,954,2216.37,190.8,0.4629629629629629,60,Active
17649.0,3,723,1578.89,241.0,0.2694610778443114,137,Churned
17650.0,1,150,166.07999999999998,150.0,1.0,20,Active
17651.0,16,4086,5703.5199999999995,255.375,0.933852140077821,11,Active
17652.0,12,2509,4867.72,209.08333333333334,1.411764705882353,24,Active
17653.0,4,1409,1207.56,352.25,1.4457831325301205,36,Active
17654.0,1,41,117.55,41.0,1.0,276,Churned
17655.0,9,1268,2976.38,140.88888888888889,0.6650246305418719,10,Active
17656.0,5,1399,1674.69,279.8,2.7272727272727275,72,Active
17657.0,1,60,126.0,60.0,1.0,429,Churned
17658.0,2,616,595.42,308.0,0.3243243243243243,25,Active
17659.0,14,1752,3586.9900000000002,125.14285714285714,1.141304347826087,16,Active
17660.0,2,259,342.22,129.5,0.10084033613445378,140,Churned
17662.0,2,184,412.92,92.0,1.0,661,Churned
17663.0,17,2297,5175.83,135.11764705882354,0.8239095315024233,25,Active
17664.0,4,1058,1166.23,264.5,0.19966722129783693,18,Active
17665.0,1,690,563.1,690.0,1.0,492,Churned
17666.0,5,1552,2047.8,310.4,0.28680688336520077,3,Active
17667.0,9,2192,3950.7,243.55555555555554,0.4591836734693877,65,Active
17668.0,2,93,347.75,46.5,1.6666666666666667,0,Active
17669.0,10,3505,6142.35,350.5,0.5226480836236934,42,Active
17670.0,1,110,205.7,110.0,1.0,227,Churned
17671.0,5,987,2009.16,197.4,0.4166666666666667,15,Active
17672.0,7,2758,5778.63,394.0,0.3328050713153724,49,Active
17673.0,13,3284,4173.88,252.6153846153846,0.6210191082802548,1,Active
17674.0,2,672,551.04,336.0,0.2040816326530612,73,Active
17675.0,70,16180,37642.48,231.14285714285714,2.8846153846153846,0,Active
17676.0,10,1764,2448.64,176.4,0.4878048780487805,3,Active
17677.0,54,20921,35058.46,387.4259259259259,2.246879334257975,1,Active
17678.0,2,368,599.76,184.0,0.17699115044247787,263,Churned
17679.0,7,1755,3577.61,250.71428571428572,0.3074670571010249,52,Active
17680.0,3,155,497.45,51.666666666666664,0.18480492813141683,23,Active
17681.0,5,450,731.2,90.0,1.5625,596,Churned
17682.0,11,2281,4065.28,207.36363636363637,0.5229793977812995,9,Active
