CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16807.0,142,6,2123.88,3,Loyal
16808.0,98,2,288.42,0,At-Risk
16809.0,22,9,1727.43,3,Loyal
16810.0,191,2,842.04,0,At-Risk
16811.0,4,2,547.07,0,At-Risk
16812.0,360,4,2392.0,3,Loyal
16813.0,7,10,1652.18,3,Loyal
16814.0,13,36,11924.85,2,VIP
16815.0,453,2,406.02,1,Low-Value
16816.0,102,4,417.06,0,At-Risk
16817.0,2,13,2560.7,2,VIP
16818.0,10,11,3349.57,2,VIP
16819.0,464,2,182.59,1,Low-Value
16820.0,95,1,497.61,0,At-Risk
16821.0,381,1,113.35,1,Low-Value
16822.0,685,1,181.39,1,Low-Value
16823.0,226,7,2243.09,3,Loyal
16824.0,15,3,686.24,0,At-Risk
16825.0,38,5,1826.89,3,Loyal
16826.0,50,1,341.7,0,At-Risk
16827.0,392,5,392.13,1,Low-Value
16828.0,92,2,128.5,0,At-Risk
16829.0,156,2,513.32,0,At-Risk
16830.0,38,4,1207.5,3,Loyal
16831.0,564,1,91.8,1,Low-Value
16832.0,183,5,417.61,0,At-Risk
16833.0,0,6,2409.04,3,Loyal
16834.0,227,2,898.9599999999999,0,At-Risk
16835.0,127,6,1456.66,3,Loyal
16836.0,39,4,782.37,3,Loyal
16837.0,30,11,3170.98,2,VIP
16838.0,196,4,1159.61,3,Loyal
16839.0,8,44,21758.25,2,VIP
16840.0,602,2,139.85,1,Low-Value
16841.0,36,12,4006.06,2,VIP
16842.0,100,3,1264.19,3,Loyal
16843.0,42,35,19571.43,2,VIP
16844.0,562,2,614.34,1,Low-Value
16845.0,617,1,253.88,1,Low-Value
16846.0,49,3,842.41,0,At-Risk
16847.0,42,2,614.89,0,At-Risk
16848.0,52,4,1411.62,3,Loyal
16849.0,186,1,124.57,0,At-Risk
16850.0,333,1,332.41,1,Low-Value
16851.0,3,3,342.45,0,At-Risk
16852.0,9,2,144.91,0,At-Risk
16854.0,416,2,1408.96,1,Low-Value
16855.0,23,2,328.4,0,At-Risk
16856.0,14,3,358.49,0,At-Risk
16857.0,442,1,352.8,1,Low-Value
16858.0,368,10,4292.59,3,Loyal
16859.0,144,7,1932.41,3,Loyal
16860.0,452,3,1610.62,1,Low-Value
16861.0,59,5,946.59,3,Loyal
16862.0,546,4,662.33,1,Low-Value
16863.0,30,3,834.27,0,At-Risk
16864.0,433,2,409.25,1,Low-Value
16865.0,401,1,130.95,1,Low-Value
16866.0,140,3,207.74,0,At-Risk
16867.0,689,1,76.74000000000001,1,Low-Value
16868.0,393,3,384.56,1,Low-Value
16869.0,22,4,817.12,3,Loyal
16870.0,468,1,450.16,1,Low-Value
16871.0,21,6,2812.34,3,Loyal
16872.0,76,6,1213.13,3,Loyal
16873.0,4,12,14617.39,2,VIP
16874.0,378,1,209.89,1,Low-Value
16875.0,66,11,4234.53,2,VIP
16876.0,403,1,136.01,1,Low-Value
16877.0,11,6,846.62,3,Loyal
16878.0,83,1,13.3,0,At-Risk
16880.0,30,8,1813.21,3,Loyal
16881.0,66,1,432.0,0,At-Risk
16882.0,66,3,705.12,0,At-Risk
16883.0,186,19,2246.06,2,VIP
16884.0,37,4,1070.97,3,Loyal
16885.0,14,4,684.6,3,Loyal
16886.0,455,1,134.0,1,Low-Value
16887.0,34,3,658.17,0,At-Risk
16888.0,400,3,434.2,1,Low-Value
16889.0,194,6,2526.65,3,Loyal
16890.0,476,3,285.41,1,Low-Value
16891.0,1,11,1727.94,3,Loyal
16892.0,0,7,754.75,3,Loyal
16893.0,366,2,249.89,1,Low-Value
16894.0,501,3,1306.96,1,Low-Value
16895.0,64,5,1102.9,3,Loyal
16896.0,554,1,103.95,1,Low-Value
16897.0,298,2,289.78,1,Low-Value
16898.0,25,5,885.21,3,Loyal
16899.0,7,8,1695.77,3,Loyal
16900.0,16,3,887.11,3,Loyal
16901.0,728,1,204.26,1,Low-Value
16902.0,115,1,1706.88,0,At-Risk
16903.0,28,3,1041.75,3,Loyal
16904.0,3,21,4675.36,2,VIP
16905.0,4,17,4706.77,2,VIP
16906.0,81,7,1410.92,3,Loyal
16907.0,28,9,1470.89,3,Loyal
16908.0,721,1,252.59,1,Low-Value
16909.0,71,1,379.14,0,At-Risk
16910.0,3,8,1508.96,3,Loyal
16911.0,635,2,255.25,1,Low-Value
16912.0,28,15,4460.51,2,VIP
16913.0,289,3,423.91,0,At-Risk
16914.0,35,1,183.76,0,At-Risk
16915.0,8,11,1543.18,3,Loyal
16916.0,23,4,902.02,3,Loyal
16917.0,276,2,1851.88,3,Loyal
16918.0,49,16,3206.54,2,VIP
16919.0,155,24,4909.66,2,VIP
16920.0,410,1,355.45,1,Low-Value
16921.0,60,3,409.21,0,At-Risk
16922.0,572,1,611.08,1,Low-Value
16923.0,11,32,13157.13,2,VIP
16924.0,20,3,829.89,0,At-Risk
16925.0,539,1,125.65,1,Low-Value
16926.0,370,5,1169.61,3,Loyal
16927.0,115,3,543.05,0,At-Risk
16928.0,79,29,3897.53,2,VIP
16929.0,3,7,1295.39,3,Loyal
16930.0,25,3,378.89,0,At-Risk
16931.0,4,23,5032.22,2,VIP
16932.0,52,3,412.55,0,At-Risk
16933.0,0,9,3099.3,3,Loyal
16934.0,54,6,2083.14,3,Loyal
16935.0,381,3,530.86,1,Low-Value
16936.0,25,2,548.29,0,At-Risk
16937.0,498,1,196.25,1,Low-Value
16938.0,8,9,6995.360000000001,2,VIP
16939.0,488,3,433.85,1,Low-Value
16940.0,51,8,6427.66,2,VIP
16941.0,611,1,33.0,1,Low-Value
16942.0,12,9,1904.99,3,Loyal
16943.0,211,5,1299.49,3,Loyal
16944.0,609,1,101.36,1,Low-Value
16945.0,21,33,8548.16,2,VIP
16946.0,382,5,1222.04,3,Loyal
16947.0,235,5,955.21,3,Loyal
16948.0,138,7,868.77,3,Loyal
16949.0,3,6,1286.27,3,Loyal
16950.0,56,10,3541.77,3,Loyal
16951.0,134,3,1277.75,3,Loyal
16952.0,108,5,795.83,3,Loyal
16953.0,29,1,20.8,0,At-Risk
16954.0,0,20,6081.88,2,VIP
16955.0,184,6,1120.31,3,Loyal
16956.0,17,1,308.74,0,At-Risk
16957.0,238,2,416.64,0,At-Risk
16958.0,434,1,778.49,1,Low-Value
16959.0,86,1,117.35,0,At-Risk
16960.0,38,8,1990.88,3,Loyal
16961.0,115,3,794.56,0,At-Risk
16962.0,409,1,251.04,1,Low-Value
16963.0,186,1,110.55,0,At-Risk
16964.0,732,2,207.85,1,Low-Value
16965.0,226,1,201.19,0,At-Risk
16966.0,7,7,2154.97,3,Loyal
16967.0,188,1,319.02,0,At-Risk
16968.0,3,2,439.43,0,At-Risk
16969.0,38,3,650.41,0,At-Risk
16970.0,625,1,71.4,1,Low-Value
16971.0,37,1,357.21,0,At-Risk
16972.0,382,2,749.0,1,Low-Value
16973.0,385,1,127.0,1,Low-Value
16974.0,522,2,365.5,1,Low-Value
16975.0,422,3,926.12,1,Low-Value
16976.0,266,1,251.52,0,At-Risk
16977.0,394,4,496.0,1,Low-Value
16978.0,77,3,768.88,0,At-Risk
16979.0,3,9,2859.74,3,Loyal
16980.0,254,3,1422.83,3,Loyal
16982.0,60,1,384.06,0,At-Risk
16983.0,12,11,3490.53,2,VIP
16984.0,87,9,10350.53,2,VIP
16985.0,16,23,10923.16,2,VIP
16986.0,29,11,4888.75,2,VIP
16987.0,2,11,2521.4,3,Loyal
16988.0,4,2,382.67,0,At-Risk
16989.0,6,6,1133.25,3,Loyal
16990.0,218,2,344.0,0,At-Risk
16991.0,420,1,1041.21,1,Low-Value
16992.0,10,13,5476.5,2,VIP
16993.0,463,2,1950.95,1,Low-Value
16996.0,29,9,2123.61,3,Loyal
16997.0,287,3,702.0,0,At-Risk
16998.0,149,5,402.0,0,At-Risk
16999.0,22,2,484.82,0,At-Risk
17000.0,395,2,406.3,1,Low-Value
17001.0,0,19,6640.8,2,VIP
17002.0,85,7,2571.55,3,Loyal
17003.0,401,4,828.21,1,Low-Value
17004.0,45,4,2324.36,3,Loyal
17005.0,470,2,622.36,1,Low-Value
17006.0,4,8,1635.27,3,Loyal
17007.0,50,7,1120.1,3,Loyal
17008.0,428,1,81.36,1,Low-Value
17009.0,550,1,242.06,1,Low-Value
17010.0,17,1,195.36,0,At-Risk
17011.0,29,3,671.7,0,At-Risk
17012.0,724,1,360.61,1,Low-Value
17014.0,7,3,583.4300000000001,0,At-Risk
17015.0,28,3,1838.61,3,Loyal
17016.0,576,1,552.4,1,Low-Value
17017.0,2,29,12576.99,2,VIP
17018.0,40,6,2287.7,3,Loyal
17019.0,10,11,3602.29,2,VIP
17020.0,541,2,935.62,1,Low-Value
17021.0,441,6,1182.22,1,Low-Value
17022.0,30,2,260.0,0,At-Risk
17023.0,416,3,800.1800000000001,1,Low-Value
17024.0,44,3,95.85,0,At-Risk
17025.0,60,5,1349.67,3,Loyal
17026.0,184,3,175.83,0,At-Risk
17027.0,78,9,1310.63,3,Loyal
17028.0,580,3,1593.83,1,Low-Value
17029.0,110,7,2137.3,3,Loyal
17030.0,63,1,146.87,0,At-Risk
17031.0,11,6,2773.85,3,Loyal
17032.0,547,8,2984.32,3,Loyal
17033.0,85,4,1332.79,3,Loyal
17034.0,15,5,1276.42,3,Loyal
17035.0,245,4,613.59,3,Loyal
17036.0,382,1,176.89999999999998,1,Low-Value
17037.0,87,1,1267.32,0,At-Risk
17038.0,29,2,743.17,0,At-Risk
17039.0,603,1,1954.99,1,Low-Value
17040.0,137,2,463.25,0,At-Risk
17041.0,26,6,1655.2,3,Loyal
17042.0,2,5,1036.58,3,Loyal
17043.0,31,8,2593.65,3,Loyal
17044.0,24,12,11962.3,2,VIP
17045.0,112,5,827.6800000000001,3,Loyal
17046.0,156,5,1906.07,3,Loyal
17047.0,84,6,2289.23,3,Loyal
17048.0,117,7,2071.68,3,Loyal
17049.0,2,19,9942.53,2,VIP
17050.0,95,11,4648.59,2,VIP
17051.0,193,4,706.49,3,Loyal
17052.0,27,1,399.09,0,At-Risk
17053.0,130,1,498.48,0,At-Risk
17054.0,27,5,1356.33,3,Loyal
17055.0,445,1,232.85,1,Low-Value
17056.0,737,1,128.60000000000002,1,Low-Value
17057.0,595,1,294.74,1,Low-Value
17058.0,81,3,1179.89,3,Loyal
17059.0,29,9,4864.57,2,VIP
17060.0,265,1,234.24,0,At-Risk
17061.0,73,11,5232.2300000000005,2,VIP
17062.0,313,6,889.75,3,Loyal
17063.0,20,13,3638.53,2,VIP
17064.0,58,3,855.45,0,At-Risk
17065.0,637,2,194.7,1,Low-Value
17066.0,725,1,228.34,1,Low-Value
17067.0,724,3,454.54,1,Low-Value
17068.0,11,47,8987.68,2,VIP
17069.0,27,14,5517.2300000000005,2,VIP
17070.0,113,2,437.42,0,At-Risk
17071.0,27,13,3793.71,2,VIP
17072.0,624,1,273.35,1,Low-Value
17073.0,17,4,1446.09,3,Loyal
17074.0,562,1,203.05,1,Low-Value
17075.0,17,10,2236.63,3,Loyal
17076.0,35,6,1242.75,3,Loyal
17077.0,577,1,306.0,1,Low-Value
17078.0,35,2,378.2,0,At-Risk
17079.0,77,1,118.8,0,At-Risk
17080.0,21,7,957.53,3,Loyal
17081.0,24,6,949.39,3,Loyal
17082.0,32,6,4732.03,3,Loyal
17083.0,108,9,4049.79,3,Loyal
17084.0,34,3,5001.21,3,Loyal
17085.0,122,28,7847.67,2,VIP
17086.0,6,6,2050.08,3,Loyal
17087.0,737,1,221.53,1,Low-Value
17088.0,27,4,1991.01,3,Loyal
17089.0,385,1,128.45,1,Low-Value
17090.0,3,13,3080.1800000000003,2,VIP
17091.0,2,19,7495.75,2,VIP
17092.0,49,11,5511.41,2,VIP
17093.0,592,1,235.88,1,Low-Value
17094.0,321,2,402.2000000000001,1,Low-Value
17095.0,22,7,2572.25,3,Loyal
17096.0,14,11,3697.93,2,VIP
17097.0,1,9,1143.36,3,Loyal
17098.0,381,3,591.07,1,Low-Value
17099.0,532,1,582.17,1,Low-Value
17100.0,17,2,971.74,0,At-Risk
17101.0,9,7,2507.05,3,Loyal
17102.0,261,1,25.5,0,At-Risk
17103.0,721,1,424.3,1,Low-Value
17104.0,423,1,474.03,1,Low-Value
17105.0,158,2,665.78,0,At-Risk
17106.0,388,1,481.58,1,Low-Value
17107.0,32,10,16052.72,2,VIP
17108.0,663,1,174.95,1,Low-Value
17109.0,28,8,1291.71,3,Loyal
17110.0,164,3,499.9,0,At-Risk
17111.0,46,2,459.58,0,At-Risk
17112.0,502,1,197.57,1,Low-Value
17113.0,573,6,2305.59,1,Low-Value
17114.0,5,8,801.12,3,Loyal
17115.0,7,7,2761.49,3,Loyal
17116.0,647,1,389.78,1,Low-Value
17117.0,287,1,116.2,1,Low-Value
17118.0,317,1,157.02,1,Low-Value
17119.0,2,2,606.91,0,At-Risk
17120.0,232,1,307.46,0,At-Risk
17121.0,402,1,314.74,1,Low-Value
17122.0,118,4,570.5,0,At-Risk
17123.0,161,3,977.17,3,Loyal
17124.0,184,1,294.24,0,At-Risk
17125.0,49,1,230.5,0,At-Risk
17126.0,151,9,2016.43,3,Loyal
17127.0,428,5,1155.0300000000002,1,Low-Value
17128.0,334,1,157.09,1,Low-Value
17129.0,519,1,31.85,1,Low-Value
17131.0,4,5,2463.17,3,Loyal
17132.0,451,2,1220.91,1,Low-Value
17133.0,15,12,14622.33,2,VIP
17134.0,106,3,625.3,0,At-Risk
17135.0,15,10,1722.18,3,Loyal
17136.0,661,1,231.68,1,Low-Value
17137.0,415,6,1099.81,3,Loyal
17138.0,275,7,4417.27,3,Loyal
17139.0,15,25,19566.76,2,VIP
17140.0,246,1,454.12,0,At-Risk
17141.0,417,4,727.58,1,Low-Value
17142.0,238,4,1275.25,3,Loyal
17143.0,416,2,880.97,1,Low-Value
17144.0,0,2,984.57,0,At-Risk
17145.0,512,4,3120.91,1,Low-Value
17146.0,105,13,5852.64,2,VIP
17147.0,22,9,3199.95,3,Loyal
17148.0,51,1,124.88,0,At-Risk
17149.0,450,1,143.10000000000002,1,Low-Value
17150.0,376,6,1357.95,3,Loyal
17151.0,734,1,231.90000000000003,1,Low-Value
17152.0,194,4,2016.5,3,Loyal
17153.0,23,1,213.78,0,At-Risk
17154.0,74,1,329.34,0,At-Risk
17155.0,17,7,892.46,3,Loyal
17156.0,491,1,591.87,1,Low-Value
17157.0,7,19,5151.900000000001,2,VIP
17158.0,31,5,1980.0,3,Loyal
17159.0,21,5,2099.59,3,Loyal
17160.0,30,17,10209.16,2,VIP
17161.0,443,1,856.01,1,Low-Value
17162.0,28,10,1715.46,3,Loyal
17163.0,21,4,699.78,3,Loyal
17164.0,32,7,2467.35,3,Loyal
17165.0,283,6,1794.32,3,Loyal
17166.0,38,2,206.34,0,At-Risk
17167.0,379,3,867.11,1,Low-Value
17168.0,498,1,400.2,1,Low-Value
17169.0,57,3,1156.73,3,Loyal
17170.0,373,2,178.68,1,Low-Value
17171.0,288,2,384.59,0,At-Risk
17172.0,78,3,956.57,3,Loyal
17173.0,4,8,3766.6,3,Loyal
17174.0,217,1,59.9,0,At-Risk
17175.0,43,4,1443.69,3,Loyal
17176.0,201,3,902.32,3,Loyal
17177.0,504,1,119.5,1,Low-Value
17178.0,730,1,432.96,1,Low-Value
17179.0,177,6,1507.26,3,Loyal
17180.0,55,11,2236.77,3,Loyal
17181.0,56,3,309.85,0,At-Risk
17182.0,422,2,321.3,1,Low-Value
17183.0,7,6,3347.31,3,Loyal
17184.0,568,2,198.41000000000005,1,Low-Value
17185.0,591,3,229.46,1,Low-Value
17186.0,46,2,144.0,0,At-Risk
17187.0,226,2,467.71,0,At-Risk
17188.0,10,13,4592.93,2,VIP
17189.0,105,5,953.63,3,Loyal
17190.0,58,7,1726.57,3,Loyal
17191.0,27,15,4310.34,2,VIP
17192.0,535,1,75.28,1,Low-Value
17193.0,35,9,2310.04,3,Loyal
17194.0,273,3,812.5,0,At-Risk
17195.0,654,1,562.98,1,Low-Value
17196.0,427,1,327.75,1,Low-Value
17197.0,29,1,1013.01,0,At-Risk
17198.0,23,3,692.22,0,At-Risk
17199.0,581,1,135.04000000000002,1,Low-Value
17200.0,386,4,356.71,1,Low-Value
17201.0,53,4,1143.1,3,Loyal
17202.0,420,1,160.65,1,Low-Value
17203.0,35,10,5564.09,2,VIP
17204.0,174,9,5504.6900000000005,3,Loyal
17205.0,53,3,999.35,3,Loyal
17206.0,52,1,204.24,0,At-Risk
17207.0,651,1,292.62,1,Low-Value
17208.0,395,1,111.15,1,Low-Value
17209.0,648,3,595.7,1,Low-Value
17210.0,392,1,251.72,1,Low-Value
17211.0,26,13,3773.35,2,VIP
17212.0,252,3,794.41,0,At-Risk
17213.0,39,13,4869.400000000001,2,VIP
17214.0,59,6,1059.12,3,Loyal
17215.0,463,1,186.15,1,Low-Value
17216.0,553,1,63.6,1,Low-Value
17217.0,233,2,210.1,0,At-Risk
17218.0,3,18,3891.39,2,VIP
17219.0,31,2,259.13,0,At-Risk
17220.0,23,21,4457.31,2,VIP
17221.0,6,5,976.62,3,Loyal
17222.0,64,6,1579.51,3,Loyal
17223.0,309,3,558.04,1,Low-Value
17224.0,500,1,100.86,1,Low-Value
17225.0,581,1,131.15,1,Low-Value
17226.0,308,3,895.47,3,Loyal
17227.0,18,12,1878.93,3,Loyal
17228.0,15,13,2820.03,2,VIP
17229.0,95,2,318.76,0,At-Risk
17230.0,263,18,9388.49,2,VIP
17231.0,11,25,7064.8,2,VIP
17232.0,2,2,417.77,0,At-Risk
17233.0,34,3,560.86,0,At-Risk
17234.0,182,1,149.89,0,At-Risk
17235.0,24,8,1562.98,3,Loyal
17236.0,12,12,1929.26,3,Loyal
17237.0,10,4,994.13,3,Loyal
17238.0,2,32,7331.67,2,VIP
17239.0,312,4,1189.45,3,Loyal
17240.0,595,1,130.6,1,Low-Value
17241.0,384,12,2736.64,3,Loyal
17242.0,107,5,2889.2799999999997,3,Loyal
17243.0,0,69,20203.58,2,VIP
17244.0,52,5,1826.04,3,Loyal
17245.0,204,2,371.63,0,At-Risk
17246.0,546,2,38.92,1,Low-Value
17247.0,14,1,280.09000000000003,0,At-Risk
17248.0,119,2,500.54,0,At-Risk
17249.0,428,1,68.03,1,Low-Value
17250.0,3,2,381.97,0,At-Risk
17251.0,362,3,798.98,1,Low-Value
17252.0,116,2,348.90999999999997,0,At-Risk
17253.0,17,1,178.26,0,At-Risk
17254.0,4,3,469.48,0,At-Risk
17255.0,40,4,781.7,3,Loyal
17256.0,106,5,498.93,3,Loyal
17257.0,435,2,189.78,1,Low-Value
17258.0,396,2,417.3,1,Low-Value
17259.0,147,6,1452.39,3,Loyal
17260.0,410,1,120.95,1,Low-Value
17261.0,509,1,221.59,1,Low-Value
17262.0,51,11,2488.76,3,Loyal
17263.0,207,1,63.440000000000005,0,At-Risk
17264.0,423,1,268.28,1,Low-Value
17265.0,138,2,550.01,0,At-Risk
17266.0,1,5,501.72,3,Loyal
17267.0,126,2,317.2,0,At-Risk
17268.0,107,11,1733.89,3,Loyal
17269.0,385,1,491.81,1,Low-Value
17270.0,468,2,601.45,1,Low-Value
17271.0,735,1,204.3,1,Low-Value
17272.0,41,4,2148.63,3,Loyal
17273.0,423,1,141.12,1,Low-Value
17274.0,34,2,573.22,0,At-Risk
17275.0,382,1,114.1,1,Low-Value
17276.0,401,1,502.49,1,Low-Value
17277.0,227,2,1065.35,0,At-Risk
17278.0,240,2,271.24,0,At-Risk
17279.0,57,1,187.83,0,At-Risk
17280.0,437,1,118.86,1,Low-Value
17281.0,373,6,797.8499999999999,3,Loyal
17282.0,129,5,2308.54,3,Loyal
17283.0,378,1,188.46,1,Low-Value
17284.0,59,8,2788.06,3,Loyal
17285.0,627,2,407.94,1,Low-Value
17286.0,21,3,389.18,0,At-Risk
17287.0,25,21,3826.86,2,VIP
17288.0,8,11,2468.43,3,Loyal
17289.0,31,9,2041.8,3,Loyal
17290.0,3,8,1487.96,3,Loyal
17291.0,307,1,550.8000000000001,1,Low-Value
17292.0,471,2,271.75,1,Low-Value
17293.0,7,17,3750.63,2,VIP
17294.0,668,2,467.79,1,Low-Value
17295.0,28,3,547.0,0,At-Risk
17296.0,729,1,338.13,1,Low-Value
17297.0,16,1,128.18,0,At-Risk
17298.0,100,5,954.26,3,Loyal
17299.0,11,6,993.23,3,Loyal
17300.0,390,2,393.64,1,Low-Value
17301.0,20,2,294.39,0,At-Risk
17302.0,14,5,1135.63,3,Loyal
17303.0,360,1,250.04,1,Low-Value
17304.0,533,1,111.5,1,Low-Value
17305.0,648,1,2135.46,1,Low-Value
17306.0,10,21,9782.35,2,VIP
17307.0,394,11,3999.89,3,Loyal
17308.0,392,2,4511.76,3,Loyal
17309.0,94,3,320.39,0,At-Risk
17310.0,386,2,1025.1,1,Low-Value
17311.0,77,6,3566.56,3,Loyal
17312.0,138,3,644.3,0,At-Risk
17313.0,30,1,2328.84,0,At-Risk
17314.0,24,17,4904.43,2,VIP
17315.0,1,43,9599.58,2,VIP
17316.0,419,1,124.45,1,Low-Value
17317.0,45,3,2600.34,3,Loyal
17318.0,724,1,157.32999999999998,1,Low-Value
17319.0,668,1,29.1,1,Low-Value
17320.0,99,6,2444.85,3,Loyal
17321.0,7,6,1665.21,3,Loyal
17322.0,375,5,922.59,3,Loyal
17323.0,14,12,1551.04,3,Loyal
17324.0,17,12,2171.07,3,Loyal
17325.0,279,3,609.5699999999999,0,At-Risk
17326.0,407,2,312.35,1,Low-Value
17327.0,409,2,152.35,1,Low-Value
17328.0,672,1,104.7,1,Low-Value
17329.0,13,5,998.53,3,Loyal
17330.0,22,4,423.8,0,At-Risk
17331.0,123,1,175.2,0,At-Risk
17332.0,527,5,838.27,1,Low-Value
17333.0,85,1,494.25,0,At-Risk
17334.0,301,3,635.15,0,At-Risk
17335.0,383,2,497.04,1,Low-Value
17336.0,471,1,81.12,1,Low-Value
17337.0,150,4,1981.06,3,Loyal
17338.0,16,17,11889.33,2,VIP
17339.0,93,3,302.36,0,At-Risk
17340.0,29,18,19617.95,2,VIP
17341.0,156,5,1272.21,3,Loyal
17342.0,379,4,1227.54,1,Low-Value
17343.0,354,6,1259.94,3,Loyal
17344.0,45,2,457.36,0,At-Risk
17345.0,14,10,1586.63,3,Loyal
17346.0,3,26,4998.61,2,VIP
17347.0,85,1,228.96,0,At-Risk
17348.0,14,9,2442.29,3,Loyal
17349.0,178,5,772.41,3,Loyal
17350.0,7,7,1893.701,3,Loyal
17351.0,35,12,1988.23,3,Loyal
17352.0,695,1,36.25,1,Low-Value
17353.0,128,4,3242.0,3,Loyal
17354.0,50,4,3133.96,3,Loyal
17355.0,385,1,273.31,1,Low-Value
17356.0,311,5,946.47,3,Loyal
17357.0,23,2,384.39,0,At-Risk
17358.0,302,5,861.01,3,Loyal
17359.0,10,2,284.46,0,At-Risk
17360.0,16,6,1200.51,3,Loyal
17361.0,48,5,871.7900000000001,3,Loyal
17362.0,238,7,1024.04,3,Loyal
17363.0,394,3,920.46,1,Low-Value
17364.0,0,28,11972.92,2,VIP
17365.0,12,15,8184.49,2,VIP
17366.0,431,2,1077.24,1,Low-Value
17367.0,237,1,167.55,0,At-Risk
17368.0,22,14,2758.29,2,VIP
17369.0,455,1,979.2,1,Low-Value
17370.0,72,4,446.18,0,At-Risk
17371.0,16,6,655.37,3,Loyal
17372.0,40,28,4347.31,2,VIP
17373.0,39,7,1167.5,3,Loyal
17374.0,218,3,727.11,0,At-Risk
17375.0,198,4,660.55,3,Loyal
17376.0,70,4,453.64,0,At-Risk
17377.0,23,78,17644.27,2,VIP
17378.0,373,1,10.95,1,Low-Value
17379.0,10,1,389.72,0,At-Risk
17380.0,433,3,645.0,1,Low-Value
17381.0,8,38,36398.65,2,VIP
17382.0,64,8,902.28,3,Loyal
17383.0,3,2,304.09000000000003,0,At-Risk
17384.0,18,3,507.55,0,At-Risk
17385.0,14,1,256.11,0,At-Risk
17386.0,7,7,2812.77,3,Loyal
17387.0,19,2,746.81,0,At-Risk
17388.0,77,11,2675.37,3,Loyal
17389.0,0,61,57215.33,2,VIP
17390.0,420,1,149.3,1,Low-Value
17391.0,163,2,508.8,0,At-Risk
17392.0,306,3,585.92,1,Low-Value
17393.0,410,2,381.15,1,Low-Value
17394.0,218,1,203.87,0,At-Risk
17395.0,507,1,97.5,1,Low-Value
17396.0,38,14,8409.6,2,VIP
17397.0,21,3,1198.28,3,Loyal
17398.0,114,3,653.38,0,At-Risk
17400.0,125,8,4623.28,3,Loyal
17401.0,540,1,114.85,1,Low-Value
17402.0,4,23,4635.5599999999995,2,VIP
17403.0,35,2,382.87,0,At-Risk
17404.0,3,23,47781.12,2,VIP
17405.0,0,3,1031.41,3,Loyal
17406.0,332,13,4186.95,2,VIP
17407.0,411,1,552.9,1,Low-Value
17408.0,162,3,316.09000000000003,0,At-Risk
17409.0,184,10,7793.51,2,VIP
17410.0,15,5,1214.72,3,Loyal
17411.0,11,5,1425.38,3,Loyal
17412.0,2,16,4220.22,2,VIP
17413.0,404,2,560.14,1,Low-Value
17414.0,43,6,2249.52,3,Loyal
17415.0,79,1,507.84,0,At-Risk
17416.0,29,22,17298.45,2,VIP
17417.0,548,1,164.18,1,Low-Value
17418.0,41,3,670.0600000000001,0,At-Risk
17419.0,10,18,6126.25,2,VIP
17420.0,49,6,953.58,3,Loyal
17421.0,385,3,1059.41,1,Low-Value
17422.0,15,11,3594.76,2,VIP
17423.0,45,3,1118.95,3,Loyal
17425.0,18,2,759.17,0,At-Risk
17426.0,7,13,8077.77,2,VIP
17427.0,71,1,100.8,0,At-Risk
17428.0,0,45,31466.76,2,VIP
17429.0,127,5,1357.46,3,Loyal
17430.0,32,4,622.57,3,Loyal
17431.0,312,1,403.3,1,Low-Value
17432.0,17,9,1728.99,3,Loyal
17433.0,87,2,569.96,0,At-Risk
17434.0,1,7,2373.82,3,Loyal
17435.0,410,1,331.35,1,Low-Value
17436.0,1,5,534.0600000000001,3,Loyal
17437.0,529,1,369.68,1,Low-Value
17438.0,253,5,1422.77,3,Loyal
17439.0,655,1,325.74,1,Low-Value
17440.0,156,4,323.58,0,At-Risk
17441.0,731,1,293.35,1,Low-Value
17442.0,36,15,4620.3,2,VIP
17443.0,219,1,534.24,0,At-Risk
17444.0,147,3,2940.04,3,Loyal
17446.0,176,2,120.9,0,At-Risk
17447.0,39,2,541.53,0,At-Risk
17448.0,496,46,14523.67,2,VIP
17449.0,1,13,4868.15,2,VIP
17450.0,7,51,244784.25,2,VIP
17451.0,0,7,1721.4,3,Loyal
17453.0,17,2,486.72,0,At-Risk
17454.0,191,10,1547.94,3,Loyal
17455.0,203,1,131.7,0,At-Risk
17456.0,364,2,975.56,1,Low-Value
17457.0,126,14,5984.81,2,VIP
17458.0,14,2,529.58,0,At-Risk
17459.0,42,2,657.3,0,At-Risk
17460.0,93,16,2157.9700000000003,2,VIP
17461.0,22,3,735.82,0,At-Risk
17462.0,59,2,675.69,0,At-Risk
17463.0,15,7,2535.26,3,Loyal
17464.0,157,3,907.14,3,Loyal
17465.0,425,7,2542.79,3,Loyal
17466.0,9,2,763.28,0,At-Risk
17467.0,394,1,102.6,1,Low-Value
17468.0,9,3,194.8,0,At-Risk
17469.0,15,17,5051.25,2,VIP
17470.0,44,11,2626.47,3,Loyal
17471.0,474,1,321.65000000000003,1,Low-Value
17472.0,190,4,922.35,3,Loyal
17473.0,408,2,607.0,1,Low-Value
17474.0,599,1,1047.0,1,Low-Value
17475.0,78,1,194.37,0,At-Risk
17476.0,395,2,489.86,1,Low-Value
17477.0,612,2,1144.3,1,Low-Value
17478.0,407,2,1272.8000000000002,1,Low-Value
17479.0,632,1,389.26,1,Low-Value
17480.0,77,2,882.23,0,At-Risk
17481.0,3,4,1255.59,3,Loyal
